size	Count
8759	1
5654	1
8228	2
6527	1
8204	1
9887	1
7170	1
274	1
4291	2
10848	1
6116	1
7426	1
7544	1
4803	1
8621	1
5691	2
7915	1
5988	1
2645	1
6856	1
9118	2
6325	1
7594	1
1178	1
5544	1
7416	1
666	1
9441	1
7493	2
5454	2
901	3
8291	1
7725	1
4667	2
5580	1
1057	3
7866	1
8874	1
3813	1
7979	3
7015	1
3943	1
9518	1
3873	2
7040	1
4074	1
4267	1
6429	1
4630	1
29031	1
5566	1
8432	1
5278	1
3202	1
508	1
2959	2
1123	1
5183	1
5277	1
6460	1
669	1
7851	1
9051	1
5305	1
7555	1
1152	1
4027	1
8145	1
922	1
2953	1
5210	1
518	1
6788	1
3620	1
161	1
2013	1
1896	2
943	1
5421	1
1451	2
9376	1
456	1
3525	2
561	1
2949	2
479	1
4736	1
564	1
4045	3
937	1
7402	1
3822	2
925	1
7406	1
2759	2
4094	1
8509	1
3924	3
953	1
5907	1
8218	1
4877	1
3519	1
2742	2
245	1
4711	1
11204	1
7271	2
8749	1
673	2
4837	1
8662	1
1027	1
4768	1
443	1
9546	1
5061	1
6755	1
3640	1
5041	2
1088	1
4420	3
4047	1
1748	1
1210	2
14149	1
5318	1
7498	1
924	1
6565	1
7205	1
5698	1
3532	1
28870	1
8941	1
2752	1
4693	1
7333	1
3780	1
3592	1
5573	1
5812	1
6577	1
3894	1
15291	1
9247	1
6753	1
6291	1
8887	1
7044	1
10818	1
2957	1
5056	1
427	4
7169	1
6979	1
8637	1
3778	1
1895	2
6059	1
8190	1
12636	1
9236	1
5816	1
9497	1
3287	3
7506	1
342	2
6705	1
5016	1
7689	1
6085	1
1204	1
853	1
5225	1
8848	1
7954	1
29552	1
6479	1
365	2
6494	1
8035	2
502	1
814	1
5377	1
6140	3
8650	1
5904	1
8224	1
5274	2
6282	1
4342	2
6259	1
1016	1
3568	1
5465	1
9808	1
7753	1
7179	1
2689	2
2729	1
5256	1
531	1
24937	1
4442	1
6948	1
7861	1
426	3
7716	1
6240	1
4811	1
4034	2
8718	1
6058	2
7957	1
7880	1
1540	2
8460	1
9421	1
7829	1
4626	1
5127	1
3582	2
7424	1
7478	2
2610	4
10840	1
328	1
7474	1
4906	2
757	1
7141	1
9308	1
170	1
5040	1
7852	1
8298	1
5288	1
5534	1
470	1
14742	1
4647	1
6567	1
4452	2
796	1
2658	1
9049	1
307	2
6511	1
611	1
1850	3
7765	2
635	1
1826	1
3581	2
6985	1
5432	1
407	2
8600	1
2841	2
3729	1
7534	1
6225	1
6610	1
8642	1
8486	1
8310	1
10012	1
9095	1
6727	1
15556	1
8163	1
5037	1
7671	1
5394	2
8508	1
7767	1
4302	1
4656	1
5030	1
4728	1
1571	2
4854	1
1205	1
225	1
886	1
5360	1
8914	1
3884	1
813	1
2427	1
2606	1
1777	2
8453	1
3227	3
13392	1
3571	2
5493	1
7481	1
6274	1
8134	1
6463	1
11908	1
8475	1
1028	1
5337	1
3890	1
6155	1
4812	1
6653	1
5057	1
17775	1
4863	1
4169	2
7599	2
5131	1
2611	1
835	1
529	1
4004	3
2591	2
8295	1
5222	1
4738	1
1063	1
4743	1
6024	1
6399	1
5946	1
715	1
676	1
2925	1
1737	2
7649	1
6987	1
6845	1
448	1
11069	1
7256	1
29465	1
2926	2
4061	1
5750	1
10715	1
1161	1
5548	1
9807	1
9157	1
5810	1
6556	1
7387	2
281	1
668	1
6808	1
4063	1
1158	1
7299	1
7250	1
7262	1
7374	1
8822	1
1870	1
920	1
12484	1
8273	1
9080	1
5873	1
6790	1
8816	1
8022	1
2939	1
3529	2
9728	1
4634	1
7218	1
11576	1
4010	1
598	1
5238	1
6514	1
9334	1
545	1
3548	2
9303	1
9737	1
7447	1
6967	1
9706	1
930	3
6395	1
5246	1
880	1
4878	1
3961	2
3912	1
3586	1
7023	1
1880	1
7225	1
5821	1
4884	1
6363	1
6592	1
9677	1
516	1
8782	1
8564	1
3203	1
8590	1
10243	1
6457	1
5089	1
7195	1
6456	1
8185	1
9053	1
6348	1
460	1
5520	1
5476	1
6433	1
5776	1
10719	1
9996	1
411	1
5930	1
7867	1
7605	1
8872	1
29563	1
9158	1
7892	1
569	2
11195	1
7074	1
4699	1
5945	1
5029	1
8622	1
9618	1
6966	1
745	1
5466	1
812	1
8264	1
5710	1
5412	1
1091	1
788	1
3899	1
3503	2
3771	1
9456	1
2968	1
12898	1
2007	1
6262	2
6834	1
3225	2
8764	1
4814	1
3517	1
1484	1
6937	1
8554	1
7958	1
4284	1
6320	1
11885	1
7213	1
2715	1
947	1
8181	1
5052	1
955	1
12896	1
4846	1
15086	1
4974	1
5671	1
11424	1
1025	2
4819	1
3913	1
3930	1
6997	1
677	3
5590	1
7813	1
8961	1
8245	1
7274	1
198	2
9050	1
1095	3
4816	1
7620	1
5897	1
5610	1
8275	1
13936	1
3543	1
6538	1
5749	1
8156	1
5038	1
3563	1
10414	1
8636	1
9757	1
10221	1
972	1
8870	1
4631	1
4362	1
10521	1
6166	1
6934	1
9321	1
2573	1
1176	1
7075	1
13721	1
1216	1
4649	1
672	1
5724	1
10143	1
5829	1
9268	1
6721	1
7217	1
4979	1
7677	1
9009	1
7719	1
7828	1
5803	1
6302	1
7601	1
7764	1
9250	1
7275	1
5505	1
5311	1
4570	1
8969	1
5877	1
305	1
7232	1
4653	2
14145	1
5293	1
3511	1
4887	1
557	1
3999	1
8477	1
6713	1
5494	1
3953	1
9967	1
7383	1
5864	1
3951	1
1157	1
8300	1
9325	1
3819	1
5572	1
7194	1
7128	1
5417	1
271	2
9932	1
8415	1
8618	1
5506	1
2870	1
14144	1
17468	1
7144	1
1109	1
8571	1
5753	1
422	1
763	1
8226	1
7729	1
3798	1
6202	1
736	1
6982	1
9544	1
4866	1
7885	1
4088	1
5313	1
1163	1
904	1
13301	1
4589	1
915	1
3783	2
197	1
8958	1
21010	1
807	1
7472	1
7795	1
8515	1
588	1
5838	1
4858	1
5036	2
9579	1
9722	1
2726	1
11040	1
5374	1
2918	2
165	1
1080	1
9449	1
10483	1
7647	1
7022	1
6832	1
5967	1
7414	1
7403	2
280	1
8716	1
4844	1
9542	1
5401	1
11904	1
640	1
3843	1
4952	1
4994	1
2299	1
4734	1
25167	1
388	1
2364	1
4827	1
9226	1
5410	1
7220	1
7413	1
5960	1
6224	1
5976	1
481	1
5303	1
3878	1
592	1
8997	1
6378	1
7460	1
5279	1
3922	1
2659	1
4909	1
7550	1
7838	1
1919	1
5212	1
7723	1
7519	1
4025	1
5801	1
5207	1
3957	1
6118	1
3958	1
4831	1
5536	1
5051	1
18046	1
5266	1
7064	1
5259	1
8814	1
5031	1
9241	1
8739	1
6372	1
5371	1
7171	1
8311	1
7899	1
11440	1
8186	1
4022	1
5312	1
9563	1
8085	1
5658	1
29194	1
7003	1
8274	1
6231	1
4770	1
5851	1
6110	1
6135	1
5701	1
6236	1
5745	1
6099	1
3833	1
